Region,CountryName,Year,Series,Value
410,Republic of Korea,2017,GDP in current prices (millions of US dollars),1623901.466
410,Republic of Korea,2018,GDP in current prices (millions of US dollars),1720488.934
498,Republic of Moldova,1995,GDP in current prices (millions of US dollars),2120.5477
498,Republic of Moldova,2005,GDP in current prices (millions of US dollars),3586.5315
498,Republic of Moldova,2010,GDP in current prices (millions of US dollars),6974.9824
498,Republic of Moldova,2015,GDP in current prices (millions of US dollars),7745.2419
498,Republic of Moldova,2017,GDP in current prices (millions of US dollars),9669.7418
498,Republic of Moldova,2018,GDP in current prices (millions of US dollars),11309.1151
642,Romania,1985,GDP in current prices (millions of US dollars),50741.9688
642,Romania,1995,GDP in current prices (millions of US dollars),37656.9665
642,Romania,2005,GDP in current prices (millions of US dollars),98454.3745
642,Romania,2010,GDP in current prices (millions of US dollars),166225.1802
642,Romania,2015,GDP in current prices (millions of US dollars),177894.9322
642,Romania,2017,GDP in current prices (millions of US dollars),211695.8579
642,Romania,2018,GDP in current prices (millions of US dollars),239551.5038
643,Russian Federation,1995,GDP in current prices (millions of US dollars),402294.8374
643,Russian Federation,2005,GDP in current prices (millions of US dollars),771495.4233
643,Russian Federation,2010,GDP in current prices (millions of US dollars),1539845.082
643,Russian Federation,2015,GDP in current prices (millions of US dollars),1366030.807
643,Russian Federation,2017,GDP in current prices (millions of US dollars),1581442.648
643,Russian Federation,2018,GDP in current prices (millions of US dollars),1660514.169
646,Rwanda,1985,GDP in current prices (millions of US dollars),1812.7872
646,Rwanda,1995,GDP in current prices (millions of US dollars),1230.1199
646,Rwanda,2005,GDP in current prices (millions of US dollars),2581.4657
646,Rwanda,2010,GDP in current prices (millions of US dollars),5772.2888
646,Rwanda,2015,GDP in current prices (millions of US dollars),8277.6783
646,Rwanda,2017,GDP in current prices (millions of US dollars),9136.162
646,Rwanda,2018,GDP in current prices (millions of US dollars),9510.0019
659,Saint Kitts and Nevis,1985,GDP in current prices (millions of US dollars),111.0074
659,Saint Kitts and Nevis,1995,GDP in current prices (millions of US dollars),313.4852
659,Saint Kitts and Nevis,2005,GDP in current prices (millions of US dollars),547.2037
659,Saint Kitts and Nevis,2010,GDP in current prices (millions of US dollars),760.1704
659,Saint Kitts and Nevis,2015,GDP in current prices (millions of US dollars),923.1556
659,Saint Kitts and Nevis,2017,GDP in current prices (millions of US dollars),996.9444
659,Saint Kitts and Nevis,2018,GDP in current prices (millions of US dollars),1010.8222
662,Saint Lucia,1985,GDP in current prices (millions of US dollars),249.0719
662,Saint Lucia,1995,GDP in current prices (millions of US dollars),617.4652
662,Saint Lucia,2005,GDP in current prices (millions of US dollars),935.463
662,Saint Lucia,2010,GDP in current prices (millions of US dollars),1400.3609
662,Saint Lucia,2015,GDP in current prices (millions of US dollars),1659.1109
662,Saint Lucia,2017,GDP in current prices (millions of US dollars),1816.7287
662,Saint Lucia,2018,GDP in current prices (millions of US dollars),1921.8482
670,Saint Vincent & Grenadines,1985,GDP in current prices (millions of US dollars),133.372
670,Saint Vincent & Grenadines,1995,GDP in current prices (millions of US dollars),312.1939
670,Saint Vincent & Grenadines,2005,GDP in current prices (millions of US dollars),550.7556
670,Saint Vincent & Grenadines,2010,GDP in current prices (millions of US dollars),681.2259
670,Saint Vincent & Grenadines,2015,GDP in current prices (millions of US dollars),755.4
670,Saint Vincent & Grenadines,2017,GDP in current prices (millions of US dollars),792.1778
670,Saint Vincent & Grenadines,2018,GDP in current prices (millions of US dollars),811.3
882,Samoa,1985,GDP in current prices (millions of US dollars),87.5987
882,Samoa,1995,GDP in current prices (millions of US dollars),201.5087
882,Samoa,2005,GDP in current prices (millions of US dollars),446.7124
882,Samoa,2010,GDP in current prices (millions of US dollars),692.1286
882,Samoa,2015,GDP in current prices (millions of US dollars),786.8854
882,Samoa,2017,GDP in current prices (millions of US dollars),824.5326
882,Samoa,2018,GDP in current prices (millions of US dollars),833.4647
674,San Marino,1985,GDP in current prices (millions of US dollars),319.8409
674,San Marino,1995,GDP in current prices (millions of US dollars),1019.7399
674,San Marino,2005,GDP in current prices (millions of US dollars),2027.4288
674,San Marino,2010,GDP in current prices (millions of US dollars),2139.3428
674,San Marino,2015,GDP in current prices (millions of US dollars),1418.8297
674,San Marino,2017,GDP in current prices (millions of US dollars),1528.6212
674,San Marino,2018,GDP in current prices (millions of US dollars),1637.6506
678,Sao Tome and Principe,1985,GDP in current prices (millions of US dollars),78.68
678,Sao Tome and Principe,1995,GDP in current prices (millions of US dollars),98.6152
678,Sao Tome and Principe,2005,GDP in current prices (millions of US dollars),126.1938
678,Sao Tome and Principe,2010,GDP in current prices (millions of US dollars),197.454
678,Sao Tome and Principe,2015,GDP in current prices (millions of US dollars),308.1105
678,Sao Tome and Principe,2017,GDP in current prices (millions of US dollars),365.493
678,Sao Tome and Principe,2018,GDP in current prices (millions of US dollars),411.1068
682,Saudi Arabia,1985,GDP in current prices (millions of US dollars),103893.9502
682,Saudi Arabia,1995,GDP in current prices (millions of US dollars),143152
682,Saudi Arabia,2005,GDP in current prices (millions of US dollars),328461.1605
682,Saudi Arabia,2010,GDP in current prices (millions of US dollars),528207.3326
682,Saudi Arabia,2015,GDP in current prices (millions of US dollars),654269.9029
682,Saudi Arabia,2017,GDP in current prices (millions of US dollars),688586.2443
682,Saudi Arabia,2018,GDP in current prices (millions of US dollars),782483.4935
686,Senegal,1985,GDP in current prices (millions of US dollars),3632.0305
686,Senegal,1995,GDP in current prices (millions of US dollars),6305.5069
686,Senegal,2005,GDP in current prices (millions of US dollars),11267.0944
686,Senegal,2010,GDP in current prices (millions of US dollars),16724.6139
686,Senegal,2015,GDP in current prices (millions of US dollars),17761.3182
686,Senegal,2017,GDP in current prices (millions of US dollars),20939.9667
686,Senegal,2018,GDP in current prices (millions of US dollars),23808.7755
688,Serbia,1995,GDP in current prices (millions of US dollars),21821.9405
688,Serbia,2005,GDP in current prices (millions of US dollars),26251.9866
688,Serbia,2010,GDP in current prices (millions of US dollars),39460.3382
688,Serbia,2015,GDP in current prices (millions of US dollars),37160.3243
688,Serbia,2017,GDP in current prices (millions of US dollars),44120.4449
688,Serbia,2018,GDP in current prices (millions of US dollars),50597.3018
690,Seychelles,1985,GDP in current prices (millions of US dollars),204.084
690,Seychelles,1995,GDP in current prices (millions of US dollars),613.9989
690,Seychelles,2005,GDP in current prices (millions of US dollars),919.1029
690,Seychelles,2010,GDP in current prices (millions of US dollars),969.9645
690,Seychelles,2015,GDP in current prices (millions of US dollars),1377.4924
690,Seychelles,2017,GDP in current prices (millions of US dollars),1503.1971
690,Seychelles,2018,GDP in current prices (millions of US dollars),1590.2243
694,Sierra Leone,1985,GDP in current prices (millions of US dollars),1376.0816
694,Sierra Leone,1995,GDP in current prices (millions of US dollars),1178.5618
694,Sierra Leone,2005,GDP in current prices (millions of US dollars),1650.4944
694,Sierra Leone,2010,GDP in current prices (millions of US dollars),2578.0263
694,Sierra Leone,2015,GDP in current prices (millions of US dollars),4248.108
694,Sierra Leone,2017,GDP in current prices (millions of US dollars),3739.0512
694,Sierra Leone,2018,GDP in current prices (millions of US dollars),4101.3254
702,Singapore,1985,GDP in current prices (millions of US dollars),18555.0531
702,Singapore,1995,GDP in current prices (millions of US dollars),87891.5601
702,Singapore,2005,GDP in current prices (millions of US dollars),127417.8794
702,Singapore,2010,GDP in current prices (millions of US dollars),236420.3372
702,Singapore,2015,GDP in current prices (millions of US dollars),306254.4688
702,Singapore,2017,GDP in current prices (millions of US dollars),336678.8928
702,Singapore,2018,GDP in current prices (millions of US dollars),361115.4015
534,Sint Maarten (Dutch part),2005,GDP in current prices (millions of US dollars),707.9548
534,Sint Maarten (Dutch part),2010,GDP in current prices (millions of US dollars),896.4921
534,Sint Maarten (Dutch part),2015,GDP in current prices (millions of US dollars),1066.4246
534,Sint Maarten (Dutch part),2017,GDP in current prices (millions of US dollars),1043
534,Sint Maarten (Dutch part),2018,GDP in current prices (millions of US dollars),980
703,Slovakia,1995,GDP in current prices (millions of US dollars),20042.195
703,Slovakia,2005,GDP in current prices (millions of US dollars),49033.4275
703,Slovakia,2010,GDP in current prices (millions of US dollars),90183.9868
703,Slovakia,2015,GDP in current prices (millions of US dollars),88457.1677
703,Slovakia,2017,GDP in current prices (millions of US dollars),95477.2696
703,Slovakia,2018,GDP in current prices (millions of US dollars),105956.3735
705,Slovenia,1995,GDP in current prices (millions of US dollars),21353.5709
705,Slovenia,2005,GDP in current prices (millions of US dollars),36204.3401
705,Slovenia,2010,GDP in current prices (millions of US dollars),48161.2509
705,Slovenia,2015,GDP in current prices (millions of US dollars),43090.1731
705,Slovenia,2017,GDP in current prices (millions of US dollars),48561.6724
705,Slovenia,2018,GDP in current prices (millions of US dollars),54034.3585
90,Solomon Islands,1985,GDP in current prices (millions of US dollars),159.9847
90,Solomon Islands,1995,GDP in current prices (millions of US dollars),364.6613
90,Solomon Islands,2005,GDP in current prices (millions of US dollars),429.476
90,Solomon Islands,2010,GDP in current prices (millions of US dollars),719.6229
90,Solomon Islands,2015,GDP in current prices (millions of US dollars),1059.145
90,Solomon Islands,2017,GDP in current prices (millions of US dollars),1198.9386
90,Solomon Islands,2018,GDP in current prices (millions of US dollars),1271.0458
706,Somalia,1985,GDP in current prices (millions of US dollars),809.6476
706,Somalia,1995,GDP in current prices (millions of US dollars),1122.2428
706,Somalia,2005,GDP in current prices (millions of US dollars),2315.5479
706,Somalia,2010,GDP in current prices (millions of US dollars),1092.7844
706,Somalia,2015,GDP in current prices (millions of US dollars),1454.7792
706,Somalia,2017,GDP in current prices (millions of US dollars),1497.3003
706,Somalia,2018,GDP in current prices (millions of US dollars),1494.4655
710,South Africa,1985,GDP in current prices (millions of US dollars),59647.6838
710,South Africa,1995,GDP in current prices (millions of US dollars),155460.928
710,South Africa,2005,GDP in current prices (millions of US dollars),257771.5624
710,South Africa,2010,GDP in current prices (millions of US dollars),375348.2704
710,South Africa,2015,GDP in current prices (millions of US dollars),317415.6234
710,South Africa,2017,GDP in current prices (millions of US dollars),349006.695
710,South Africa,2018,GDP in current prices (millions of US dollars),368093.9324
728,South Sudan,2010,GDP in current prices (millions of US dollars),14986.3774
728,South Sudan,2015,GDP in current prices (millions of US dollars),13215.9907
728,South Sudan,2017,GDP in current prices (millions of US dollars),7620.9631
728,South Sudan,2018,GDP in current prices (millions of US dollars),8206.888
724,Spain,1985,GDP in current prices (millions of US dollars),180796.0251
724,Spain,1995,GDP in current prices (millions of US dollars),614612.3152
724,Spain,2005,GDP in current prices (millions of US dollars),1153256.977
724,Spain,2010,GDP in current prices (millions of US dollars),1420722.034
724,Spain,2015,GDP in current prices (millions of US dollars),1195119.27
724,Spain,2017,GDP in current prices (millions of US dollars),1312551.706
724,Spain,2018,GDP in current prices (millions of US dollars),1419735.245
144,Sri Lanka,1985,GDP in current prices (millions of US dollars),6872.6698
144,Sri Lanka,1995,GDP in current prices (millions of US dollars),15293.0424
144,Sri Lanka,2005,GDP in current prices (millions of US dollars),27931.9719
144,Sri Lanka,2010,GDP in current prices (millions of US dollars),56725.7549
144,Sri Lanka,2015,GDP in current prices (millions of US dollars),80604.0766
144,Sri Lanka,2017,GDP in current prices (millions of US dollars),88019.6959
144,Sri Lanka,2018,GDP in current prices (millions of US dollars),88941.8863
275,State of Palestine,1985,GDP in current prices (millions of US dollars),1004.703
275,State of Palestine,1995,GDP in current prices (millions of US dollars),3490.4963
275,State of Palestine,2005,GDP in current prices (millions of US dollars),5125.7
275,State of Palestine,2010,GDP in current prices (millions of US dollars),9681.5
275,State of Palestine,2015,GDP in current prices (millions of US dollars),13972.4
275,State of Palestine,2017,GDP in current prices (millions of US dollars),16127.6
275,State of Palestine,2018,GDP in current prices (millions of US dollars),16276.6
729,Sudan,2010,GDP in current prices (millions of US dollars),54678.1655
729,Sudan,2015,GDP in current prices (millions of US dollars),83933.5287
729,Sudan,2017,GDP in current prices (millions of US dollars),124021.5999
729,Sudan,2018,GDP in current prices (millions of US dollars),50514.6739
736,Sudan [former],1985,GDP in current prices (millions of US dollars),6623.7732
736,Sudan [former],1995,GDP in current prices (millions of US dollars),12847.1873
736,Sudan [former],2005,GDP in current prices (millions of US dollars),35182.655
736,Sudan [former],2010,GDP in current prices (millions of US dollars),69664.5429
740,Suriname,1985,GDP in current prices (millions of US dollars),1196.437
740,Suriname,1995,GDP in current prices (millions of US dollars),844.2233
740,Suriname,2005,GDP in current prices (millions of US dollars),2193.0492
740,Suriname,2010,GDP in current prices (millions of US dollars),4368.3774
740,Suriname,2015,GDP in current prices (millions of US dollars),4787.4676
740,Suriname,2017,GDP in current prices (millions of US dollars),3210.02
740,Suriname,2018,GDP in current prices (millions of US dollars),3458.0818
752,Sweden,1985,GDP in current prices (millions of US dollars),113188.8063
752,Sweden,1995,GDP in current prices (millions of US dollars),265393.9136
752,Sweden,2005,GDP in current prices (millions of US dollars),389753.0539
752,Sweden,2010,GDP in current prices (millions of US dollars),495328.6201
752,Sweden,2015,GDP in current prices (millions of US dollars),503650.6419
752,Sweden,2017,GDP in current prices (millions of US dollars),540545.2364
752,Sweden,2018,GDP in current prices (millions of US dollars),556086.4889
756,Switzerland,1985,GDP in current prices (millions of US dollars),107765.0157
756,Switzerland,1995,GDP in current prices (millions of US dollars),342625.941
756,Switzerland,2005,GDP in current prices (millions of US dollars),408697.0125
756,Switzerland,2010,GDP in current prices (millions of US dollars),583782.9779
756,Switzerland,2015,GDP in current prices (millions of US dollars),679832.2917
756,Switzerland,2017,GDP in current prices (millions of US dollars),679950.482
756,Switzerland,2018,GDP in current prices (millions of US dollars),705140.62
760,Syrian Arab Republic,1985,GDP in current prices (millions of US dollars),10044.3555
760,Syrian Arab Republic,1995,GDP in current prices (millions of US dollars),13538.8863
760,Syrian Arab Republic,2005,GDP in current prices (millions of US dollars),28396.9965
760,Syrian Arab Republic,2010,GDP in current prices (millions of US dollars),60465.1121
760,Syrian Arab Republic,2015,GDP in current prices (millions of US dollars),19090.1021
760,Syrian Arab Republic,2017,GDP in current prices (millions of US dollars),13182.0926
760,Syrian Arab Republic,2018,GDP in current prices (millions of US dollars),16628.2144
762,Tajikistan,1995,GDP in current prices (millions of US dollars),1218.1795
762,Tajikistan,2005,GDP in current prices (millions of US dollars),2312.3202
762,Tajikistan,2010,GDP in current prices (millions of US dollars),5642.1759
762,Tajikistan,2015,GDP in current prices (millions of US dollars),7854.5812
762,Tajikistan,2017,GDP in current prices (millions of US dollars),7157.8303
762,Tajikistan,2018,GDP in current prices (millions of US dollars),7522.9341
764,Thailand,1985,GDP in current prices (millions of US dollars),40313.01
764,Thailand,1995,GDP in current prices (millions of US dollars),169278.9186
764,Thailand,2005,GDP in current prices (millions of US dollars),189318.4572
764,Thailand,2010,GDP in current prices (millions of US dollars),341104.6716
764,Thailand,2015,GDP in current prices (millions of US dollars),401295.7458
764,Thailand,2017,GDP in current prices (millions of US dollars),455275.3395
764,Thailand,2018,GDP in current prices (millions of US dollars),504992.3554
626,Timor-Leste,1995,GDP in current prices (millions of US dollars),438.1167
626,Timor-Leste,2005,GDP in current prices (millions of US dollars),1813.7081
626,Timor-Leste,2010,GDP in current prices (millions of US dollars),3998.9613
626,Timor-Leste,2015,GDP in current prices (millions of US dollars),3092.6248
626,Timor-Leste,2017,GDP in current prices (millions of US dollars),2487.2694
626,Timor-Leste,2018,GDP in current prices (millions of US dollars),2581
768,Togo,1985,GDP in current prices (millions of US dollars),859.8899
768,Togo,1995,GDP in current prices (millions of US dollars),1662.9022
768,Togo,2005,GDP in current prices (millions of US dollars),2280.5756
768,Togo,2010,GDP in current prices (millions of US dollars),3426.0221
768,Togo,2015,GDP in current prices (millions of US dollars),4177.7029
768,Togo,2017,GDP in current prices (millions of US dollars),4631.64
768,Togo,2018,GDP in current prices (millions of US dollars),5165.4541
776,Tonga,1985,GDP in current prices (millions of US dollars),73.1731
776,Tonga,1995,GDP in current prices (millions of US dollars),203.2442
776,Tonga,2005,GDP in current prices (millions of US dollars),261.5494
776,Tonga,2010,GDP in current prices (millions of US dollars),373.8744
776,Tonga,2015,GDP in current prices (millions of US dollars),400.4372
776,Tonga,2017,GDP in current prices (millions of US dollars),492.4068
776,Tonga,2018,GDP in current prices (millions of US dollars),504.2012
780,Trinidad and Tobago,1985,GDP in current prices (millions of US dollars),7395.7428
780,Trinidad and Tobago,1995,GDP in current prices (millions of US dollars),5343.5245
780,Trinidad and Tobago,2005,GDP in current prices (millions of US dollars),16025.3465
780,Trinidad and Tobago,2010,GDP in current prices (millions of US dollars),22182.4021
780,Trinidad and Tobago,2015,GDP in current prices (millions of US dollars),25062.7335
780,Trinidad and Tobago,2017,GDP in current prices (millions of US dollars),22474.742
780,Trinidad and Tobago,2018,GDP in current prices (millions of US dollars),23808.4829
788,Tunisia,1985,GDP in current prices (millions of US dollars),9233.652
788,Tunisia,1995,GDP in current prices (millions of US dollars),19795.2756
788,Tunisia,2005,GDP in current prices (millions of US dollars),32272.1784
788,Tunisia,2010,GDP in current prices (millions of US dollars),44051.1388
788,Tunisia,2015,GDP in current prices (millions of US dollars),43172.9792
788,Tunisia,2017,GDP in current prices (millions of US dollars),39813.0439
788,Tunisia,2018,GDP in current prices (millions of US dollars),39895.0976
792,Turkey,1985,GDP in current prices (millions of US dollars),92554.3481
792,Turkey,1995,GDP in current prices (millions of US dollars),233085.1504
792,Turkey,2005,GDP in current prices (millions of US dollars),501422.6056
792,Turkey,2010,GDP in current prices (millions of US dollars),771876.7912
792,Turkey,2015,GDP in current prices (millions of US dollars),859794.1771
792,Turkey,2017,GDP in current prices (millions of US dollars),852669.1505
792,Turkey,2018,GDP in current prices (millions of US dollars),771355.0996
795,Turkmenistan,1995,GDP in current prices (millions of US dollars),2190.0237
795,Turkmenistan,2005,GDP in current prices (millions of US dollars),14181.321
795,Turkmenistan,2010,GDP in current prices (millions of US dollars),22583.1579
795,Turkmenistan,2015,GDP in current prices (millions of US dollars),36051.6021
795,Turkmenistan,2017,GDP in current prices (millions of US dollars),37915.1755
795,Turkmenistan,2018,GDP in current prices (millions of US dollars),40749.2614
796,Turks and Caicos Islands,1985,GDP in current prices (millions of US dollars),58.3838
796,Turks and Caicos Islands,1995,GDP in current prices (millions of US dollars),190.5034
796,Turks and Caicos Islands,2005,GDP in current prices (millions of US dollars),578.6458
796,Turks and Caicos Islands,2010,GDP in current prices (millions of US dollars),686.7878
796,Turks and Caicos Islands,2015,GDP in current prices (millions of US dollars),893.502
796,Turks and Caicos Islands,2017,GDP in current prices (millions of US dollars),962.5263
796,Turks and Caicos Islands,2018,GDP in current prices (millions of US dollars),1022.3125
798,Tuvalu,1985,GDP in current prices (millions of US dollars),3.5156
798,Tuvalu,1995,GDP in current prices (millions of US dollars),11.7625
798,Tuvalu,2005,GDP in current prices (millions of US dollars),21.6793
798,Tuvalu,2010,GDP in current prices (millions of US dollars),31.3957
798,Tuvalu,2015,GDP in current prices (millions of US dollars),35.0382
798,Tuvalu,2017,GDP in current prices (millions of US dollars),43.9125
798,Tuvalu,2018,GDP in current prices (millions of US dollars),46.0391
800,Uganda,1985,GDP in current prices (millions of US dollars),4743.2475
800,Uganda,1995,GDP in current prices (millions of US dollars),7148.4252
800,Uganda,2005,GDP in current prices (millions of US dollars),11158.1329
800,Uganda,2010,GDP in current prices (millions of US dollars),19683.1405
800,Uganda,2015,GDP in current prices (millions of US dollars),25097.8962
800,Uganda,2017,GDP in current prices (millions of US dollars),27208.0827
800,Uganda,2018,GDP in current prices (millions of US dollars),30098.1033
804,Ukraine,1995,GDP in current prices (millions of US dollars),50375.8581
804,Ukraine,2005,GDP in current prices (millions of US dollars),89238.8651
804,Ukraine,2010,GDP in current prices (millions of US dollars),136012.4803
804,Ukraine,2015,GDP in current prices (millions of US dollars),91030.9688
804,Ukraine,2017,GDP in current prices (millions of US dollars),112190.3286
804,Ukraine,2018,GDP in current prices (millions of US dollars),130832.4113
784,United Arab Emirates,1985,GDP in current prices (millions of US dollars),41134.2535
784,United Arab Emirates,1995,GDP in current prices (millions of US dollars),66602.7654
784,United Arab Emirates,2005,GDP in current prices (millions of US dollars),182977.7083
784,United Arab Emirates,2010,GDP in current prices (millions of US dollars),289787.4527
784,United Arab Emirates,2015,GDP in current prices (millions of US dollars),358134.9444
784,United Arab Emirates,2017,GDP in current prices (millions of US dollars),377701.0602
784,United Arab Emirates,2018,GDP in current prices (millions of US dollars),414178.9426
826,United Kingdom,1985,GDP in current prices (millions of US dollars),489256.2812
826,United Kingdom,1995,GDP in current prices (millions of US dollars),1341651.841
826,United Kingdom,2005,GDP in current prices (millions of US dollars),2538687.693
826,United Kingdom,2010,GDP in current prices (millions of US dollars),2475244.321
826,United Kingdom,2015,GDP in current prices (millions of US dollars),2928591.002
826,United Kingdom,2017,GDP in current prices (millions of US dollars),2666229.18
826,United Kingdom,2018,GDP in current prices (millions of US dollars),2855296.732
834,United Rep. of Tanzania,1985,GDP in current prices (millions of US dollars),11074074
834,United Rep. of Tanzania,1995,GDP in current prices (millions of US dollars),7198.265
834,United Rep. of Tanzania,2005,GDP in current prices (millions of US dollars),17173.71
834,United Rep. of Tanzania,2010,GDP in current prices (millions of US dollars),31553.2431
834,United Rep. of Tanzania,2015,GDP in current prices (millions of US dollars),47378.5998
834,United Rep. of Tanzania,2017,GDP in current prices (millions of US dollars),53275.9459
834,United Rep. of Tanzania,2018,GDP in current prices (millions of US dollars),57145.269
840,United States of America,1985,GDP in current prices (millions of US dollars),4338979
840,United States of America,1995,GDP in current prices (millions of US dollars),7639749
840,United States of America,2005,GDP in current prices (millions of US dollars),13036637
840,United States of America,2010,GDP in current prices (millions of US dollars),14992052
840,United States of America,2015,GDP in current prices (millions of US dollars),18224780
840,United States of America,2017,GDP in current prices (millions of US dollars),19519424
840,United States of America,2018,GDP in current prices (millions of US dollars),20580223
858,Uruguay,1985,GDP in current prices (millions of US dollars),5225.6645
858,Uruguay,1995,GDP in current prices (millions of US dollars),21312.1747
858,Uruguay,2005,GDP in current prices (millions of US dollars),17362.8394
858,Uruguay,2010,GDP in current prices (millions of US dollars),40284.5567
858,Uruguay,2015,GDP in current prices (millions of US dollars),53274.3611
858,Uruguay,2017,GDP in current prices (millions of US dollars),59530.1014
858,Uruguay,2018,GDP in current prices (millions of US dollars),59596.9603
860,Uzbekistan,1995,GDP in current prices (millions of US dollars),16177.1504
860,Uzbekistan,2005,GDP in current prices (millions of US dollars),17085.0106
860,Uzbekistan,2010,GDP in current prices (millions of US dollars),46909.0506
860,Uzbekistan,2015,GDP in current prices (millions of US dollars),81847.4098
860,Uzbekistan,2017,GDP in current prices (millions of US dollars),59159.9487
860,Uzbekistan,2018,GDP in current prices (millions of US dollars),50499.9201
548,Vanuatu,1985,GDP in current prices (millions of US dollars),132.5677
548,Vanuatu,1995,GDP in current prices (millions of US dollars),272.6333
548,Vanuatu,2005,GDP in current prices (millions of US dollars),394.9624
548,Vanuatu,2010,GDP in current prices (millions of US dollars),700.804
548,Vanuatu,2015,GDP in current prices (millions of US dollars),759.6893
548,Vanuatu,2017,GDP in current prices (millions of US dollars),880.047
548,Vanuatu,2018,GDP in current prices (millions of US dollars),888.9322
862,Venezuela (Boliv. Rep. of),1985,GDP in current prices (millions of US dollars),59963.3123
862,Venezuela (Boliv. Rep. of),1995,GDP in current prices (millions of US dollars),74888.9708
862,Venezuela (Boliv. Rep. of),2005,GDP in current prices (millions of US dollars),145513.5782
862,Venezuela (Boliv. Rep. of),2010,GDP in current prices (millions of US dollars),393805.6726
862,Venezuela (Boliv. Rep. of),2015,GDP in current prices (millions of US dollars),344416.5266
862,Venezuela (Boliv. Rep. of),2017,GDP in current prices (millions of US dollars),248029.4366
862,Venezuela (Boliv. Rep. of),2018,GDP in current prices (millions of US dollars),208338.4752
704,Viet Nam,1985,GDP in current prices (millions of US dollars),4798.2845
704,Viet Nam,1995,GDP in current prices (millions of US dollars),20736.258
704,Viet Nam,2005,GDP in current prices (millions of US dollars),57633.2557
704,Viet Nam,2010,GDP in current prices (millions of US dollars),115931.7499
704,Viet Nam,2015,GDP in current prices (millions of US dollars),193241.1229
704,Viet Nam,2017,GDP in current prices (millions of US dollars),223779.8661
704,Viet Nam,2018,GDP in current prices (millions of US dollars),244901.1041
887,Yemen,1995,GDP in current prices (millions of US dollars),5934.6137
887,Yemen,2005,GDP in current prices (millions of US dollars),19041.163
887,Yemen,2010,GDP in current prices (millions of US dollars),30906.7518
887,Yemen,2015,GDP in current prices (millions of US dollars),26660.2963
887,Yemen,2017,GDP in current prices (millions of US dollars),24152.0388
887,Yemen,2018,GDP in current prices (millions of US dollars),26671.5795
894,Zambia,1985,GDP in current prices (millions of US dollars),2772.2559
894,Zambia,1995,GDP in current prices (millions of US dollars),3806.9981
894,Zambia,2005,GDP in current prices (millions of US dollars),8331.864
894,Zambia,2010,GDP in current prices (millions of US dollars),20265.4005
894,Zambia,2015,GDP in current prices (millions of US dollars),20858.9637
894,Zambia,2017,GDP in current prices (millions of US dollars),25868.1382
894,Zambia,2018,GDP in current prices (millions of US dollars),27282.8545
836,Zanzibar,1995,GDP in current prices (millions of US dollars),185.9017
836,Zanzibar,2005,GDP in current prices (millions of US dollars),437.5756
836,Zanzibar,2010,GDP in current prices (millions of US dollars),816.7336
836,Zanzibar,2015,GDP in current prices (millions of US dollars),1183.8459
836,Zanzibar,2017,GDP in current prices (millions of US dollars),1448.0961
836,Zanzibar,2018,GDP in current prices (millions of US dollars),1618.0013
716,Zimbabwe,1985,GDP in current prices (millions of US dollars),8719.6643
716,Zimbabwe,1995,GDP in current prices (millions of US dollars),11063.2836
716,Zimbabwe,2005,GDP in current prices (millions of US dollars),7189.092
716,Zimbabwe,2010,GDP in current prices (millions of US dollars),12041.6552
716,Zimbabwe,2015,GDP in current prices (millions of US dollars),19963.1206
716,Zimbabwe,2017,GDP in current prices (millions of US dollars),22040.9023
716,Zimbabwe,2018,GDP in current prices (millions of US dollars),24311.5606
